Embedding_Size,Embedding_Time,Total_Pipeline_Time,Regression_Time
2,38.044960260391235,38.05219030380249,6.259324312210083
5,36.40955328941345,36.41303372383118,8.743867921829224
10,34.38014364242554,34.38536286354065,13.205448484420776
20,34.65912914276123,34.66463565826416,22.275634622573854
